model,pair_id,cell_id,state_role,decl_order,body_order,reactive_var,stable_var,reactive_body_pos,prefix,n_tokens,reactive_id,stable_id,close_id,logit_reactive,logit_stable,logit_close,LD_reactive,LD_reactive_vs_close,LD_stable_vs_close,close_error
llama3.2-1b,pair_33,pair_33_c2,dep_reactive,reactive_first,alt_first,index,val,second,"function Component() {
  const [index, setIndex] = useState(0);
  const val = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",46,1275,838,60,26.182981491088867,26.11451530456543,13.078901290893555,0.0684661865234375,13.104080200195312,13.035614013671875,
llama3.2-1b,pair_33,pair_33_c3,dep_reactive,stable_first,dep_first,index,val,first,"function Component() {
  const val = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",46,1275,838,60,27.082927703857422,25.43313217163086,12.862055778503418,1.6497955322265625,14.220871925354004,12.571076393127441,
llama3.2-1b,pair_33,pair_33_c4,dep_reactive,stable_first,alt_first,index,val,second,"function Component() {
  const val = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",46,1275,838,60,25.91701889038086,26.480405807495117,13.110815048217773,-0.5633869171142578,12.806203842163086,13.369590759277344,
llama3.2-1b,pair_33,pair_33_c5,alt_reactive,reactive_first,dep_first,val,index,second,"function Component() {
  const [val, setVal] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",46,838,1275,60,26.585851669311523,25.58984375,12.710397720336914,0.9960079193115234,13.87545394897461,12.879446029663086,
llama3.2-1b,pair_33,pair_33_c6,alt_reactive,reactive_first,alt_first,val,index,first,"function Component() {
  const [val, setVal] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",46,838,1275,60,26.86219024658203,23.780128479003906,13.041464805603027,3.082061767578125,13.820725440979004,10.738663673400879,
llama3.2-1b,pair_33,pair_33_c7,alt_reactive,stable_first,dep_first,val,index,second,"function Component() {
  const index = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${val}`);
  }, [",46,838,1275,60,26.490217208862305,26.082595825195312,12.764634132385254,0.4076213836669922,13.72558307647705,13.317961692810059,
llama3.2-1b,pair_33,pair_33_c8,alt_reactive,stable_first,alt_first,val,index,first,"function Component() {
  const index = 0;
  const [val, setVal] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${val}&y=${index}`);
  }, [",46,838,1275,60,26.95862579345703,24.730491638183594,13.047062873840332,2.2281341552734375,13.9115629196167,11.683428764343262,
llama3.2-1b,pair_34,pair_34_c1,dep_reactive,reactive_first,dep_first,query,len,first,"function Component() {
  const [query, setQuery] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",46,1663,2963,60,26.68303871154785,23.660676956176758,11.546614646911621,3.0223617553710938,15.13642406463623,12.114062309265137,
llama3.2-1b,pair_34,pair_34_c2,dep_reactive,reactive_first,alt_first,query,len,second,"function Component() {
  const [query, setQuery] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",46,1663,2963,60,26.215452194213867,25.591981887817383,11.702370643615723,0.6234703063964844,14.513081550598145,13.88961124420166,
llama3.2-1b,pair_34,pair_34_c3,dep_reactive,stable_first,dep_first,query,len,first,"function Component() {
  const len = 0;
  const [query, setQuery] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",46,1663,2963,60,26.405414581298828,24.07077980041504,11.467949867248535,2.334634780883789,14.937464714050293,12.602829933166504,
llama3.2-1b,pair_34,pair_34_c4,dep_reactive,stable_first,alt_first,query,len,second,"function Component() {
  const len = 0;
  const [query, setQuery] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",46,1663,2963,60,25.64015769958496,25.67361068725586,11.732151985168457,-0.03345298767089844,13.908005714416504,13.941458702087402,
llama3.2-1b,pair_34,pair_34_c5,alt_reactive,reactive_first,dep_first,len,query,second,"function Component() {
  const [len, setLen] = useState(0);
  const query = 0;

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",46,2963,1663,60,24.864418029785156,26.099056243896484,12.117475509643555,-1.2346382141113281,12.746942520141602,13.98158073425293,
llama3.2-1b,pair_34,pair_34_c6,alt_reactive,reactive_first,alt_first,len,query,first,"function Component() {
  const [len, setLen] = useState(0);
  const query = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",46,2963,1663,60,26.023420333862305,23.869171142578125,12.504161834716797,2.1542491912841797,13.519258499145508,11.365009307861328,
llama3.2-1b,pair_34,pair_34_c7,alt_reactive,stable_first,dep_first,len,query,second,"function Component() {
  const query = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${query}&y=${len}`);
  }, [",46,2963,1663,60,24.585201263427734,26.343585968017578,11.993422508239746,-1.7583847045898438,12.591778755187988,14.350163459777832,
llama3.2-1b,pair_34,pair_34_c8,alt_reactive,stable_first,alt_first,len,query,first,"function Component() {
  const query = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${query}`);
  }, [",46,2963,1663,60,25.805561065673828,25.26796531677246,12.417409896850586,0.5375957489013672,13.388151168823242,12.850555419921875,
llama3.2-1b,pair_35,pair_35_c1,dep_reactive,reactive_first,dep_first,tag,max,first,"function Component() {
  const [tag, setTag] = useState(0);
  const max = 0;

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${max}`);
  }, [",46,4681,2880,60,26.571491241455078,22.899436950683594,12.83724594116211,3.6720542907714844,13.734245300292969,10.062191009521484,
llama3.2-1b,pair_35,pair_35_c2,dep_reactive,reactive_first,alt_first,tag,max,second,"function Component() {
  const [tag, setTag] = useState(0);
  const max = 0;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${tag}`);
  }, [",46,4681,2880,60,26.322954177856445,25.078821182250977,13.032084465026855,1.2441329956054688,13.29086971282959,12.046736717224121,
llama3.2-1b,pair_35,pair_35_c3,dep_reactive,stable_first,dep_first,tag,max,first,"function Component() {
  const max = 0;
  const [tag, setTag] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${max}`);
  }, [",46,4681,2880,60,26.691082000732422,23.31121253967285,13.039133071899414,3.3798694610595703,13.651948928833008,10.272079467773438,
llama3.2-1b,pair_35,pair_35_c4,dep_reactive,stable_first,alt_first,tag,max,second,"function Component() {
  const max = 0;
  const [tag, setTag] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${tag}`);
  }, [",46,4681,2880,60,26.0999813079834,25.424915313720703,13.10792350769043,0.6750659942626953,12.992057800292969,12.316991806030273,
llama3.2-1b,pair_35,pair_35_c5,alt_reactive,reactive_first,dep_first,max,tag,second,"function Component() {
  const [max, setMax] = useState(0);
  const tag = 0;

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${max}`);
  }, [",46,2880,4681,60,24.973182678222656,25.43613624572754,13.199827194213867,-0.4629535675048828,11.773355484008789,12.236309051513672,
llama3.2-1b,pair_35,pair_35_c6,alt_reactive,reactive_first,alt_first,max,tag,first,"function Component() {
  const [max, setMax] = useState(0);
  const tag = 0;

  useEffect(() => {
    fetch(`/api?x=${max}&y=${tag}`);
  }, [",46,2880,4681,60,25.935712814331055,24.16292953491211,13.245176315307617,1.7727832794189453,12.690536499023438,10.917753219604492,
llama3.2-1b,pair_35,pair_35_c7,alt_reactive,stable_first,dep_first,max,tag,second,"function Component() {
  const tag = 0;
  const [max, setMax] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${tag}&y=${max}`);
  }, [",46,2880,4681,60,24.412845611572266,25.389232635498047,13.207785606384277,-0.9763870239257812,11.205060005187988,12.18144702911377,
llama3.2-1b,pair_35,pair_35_c8,alt_reactive,stable_first,alt_first,max,tag,first,"function Component() {
  const tag = 0;
  const [max, setMax] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${max}&y=${tag}`);
  }, [",46,2880,4681,60,25.530292510986328,25.071855545043945,13.298043251037598,0.4584369659423828,12.23224925994873,11.773812294006348,
llama3.2-1b,pair_36,pair_36_c1,dep_reactive,reactive_first,dep_first,color,base,first,"function Component() {
  const [color, setColor] = useState(1);
  const base = 1;

  useEffect(() => {
    fetch(`/api?x=${color}&y=${base}`);
  }, [",45,3506,3231,60,25.79657745361328,21.92521095275879,10.61449909210205,3.871366500854492,15.18207836151123,11.310711860656738,
llama3.2-1b,pair_36,pair_36_c2,dep_reactive,reactive_first,alt_first,color,base,second,"function Component() {
  const [color, setColor] = useState(1);
  const base = 1;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${color}`);
  }, [",45,3506,3231,60,24.900915145874023,24.099334716796875,10.959184646606445,0.8015804290771484,13.941730499267578,13.14015007019043,
llama3.2-1b,pair_36,pair_36_c3,dep_reactive,stable_first,dep_first,color,base,first,"function Component() {
  const base = 1;
  const [color, setColor] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${color}&y=${base}`);
  }, [",45,3506,3231,60,25.237863540649414,22.375389099121094,10.677318572998047,2.8624744415283203,14.560544967651367,11.698070526123047,
llama3.2-1b,pair_36,pair_36_c4,dep_reactive,stable_first,alt_first,color,base,second,"function Component() {
  const base = 1;
  const [color, setColor] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${color}`);
  }, [",45,3506,3231,60,24.093652725219727,24.210723876953125,10.91256332397461,-0.11707115173339844,13.181089401245117,13.298160552978516,
llama3.2-1b,pair_36,pair_36_c5,alt_reactive,reactive_first,dep_first,base,color,second,"function Component() {
  const [base, setBase] = useState(1);
  const color = 1;

  useEffect(() => {
    fetch(`/api?x=${color}&y=${base}`);
  }, [",46,3231,3506,60,25.11871910095215,25.61210823059082,11.979819297790527,-0.4933891296386719,13.138899803161621,13.632288932800293,
llama3.2-1b,pair_36,pair_36_c6,alt_reactive,reactive_first,alt_first,base,color,first,"function Component() {
  const [base, setBase] = useState(1);
  const color = 1;

  useEffect(() => {
    fetch(`/api?x=${base}&y=${color}`);
  }, [",46,3231,3506,60,26.636760711669922,23.5230770111084,12.395833969116211,3.1136837005615234,14.240926742553711,11.127243041992188,
llama3.2-1b,pair_36,pair_36_c7,alt_reactive,stable_first,dep_first,base,color,second,"function Component() {
  const color = 1;
  const [base, setBase] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${color}&y=${base}`);
  }, [",46,3231,3506,60,24.55660629272461,25.902469635009766,11.733255386352539,-1.3458633422851562,12.82335090637207,14.169214248657227,
llama3.2-1b,pair_36,pair_36_c8,alt_reactive,stable_first,alt_first,base,color,first,"function Component() {
  const color = 1;
  const [base, setBase] = useState(1);

  useEffect(() => {
    fetch(`/api?x=${base}&y=${color}`);
  }, [",46,3231,3506,60,26.575965881347656,24.51442527770996,12.483890533447266,2.0615406036376953,14.09207534790039,12.030534744262695,
llama3.2-1b,pair_37,pair_37_c1,dep_reactive,reactive_first,dep_first,title,num,first,"function Component() {
  const [title, setTitle] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${title}&y=${num}`);
  }, [",45,2150,2470,60,26.045812606811523,22.999088287353516,12.588236808776855,3.046724319458008,13.457575798034668,10.41085147857666,
llama3.2-1b,pair_37,pair_37_c2,dep_reactive,reactive_first,alt_first,title,num,second,"function Component() {
  const [title, setTitle] = useState(0);
  const num = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${title}`);
  }, [",45,2150,2470,60,25.159425735473633,25.428682327270508,12.528322219848633,-0.269256591796875,12.631103515625,12.900360107421875,
llama3.2-1b,pair_37,pair_37_c3,dep_reactive,stable_first,dep_first,title,num,first,"function Component() {
  const num = 0;
  const [title, setTitle] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${title}&y=${num}`);
  }, [",45,2150,2470,60,26.12350845336914,23.862350463867188,12.501693725585938,2.261157989501953,13.621814727783203,11.36065673828125,
llama3.2-1b,pair_37,pair_37_c4,dep_reactive,stable_first,alt_first,title,num,second,"function Component() {
  const num = 0;
  const [title, setTitle] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${title}`);
  }, [",45,2150,2470,60,24.716304779052734,25.574514389038086,12.537200927734375,-0.8582096099853516,12.17910385131836,13.037313461303711,
llama3.2-1b,pair_37,pair_37_c5,alt_reactive,reactive_first,dep_first,num,title,second,"function Component() {
  const [num, setNum] = useState(0);
  const title = 0;

  useEffect(() => {
    fetch(`/api?x=${title}&y=${num}`);
  }, [",46,2470,2150,60,25.57709312438965,25.647857666015625,13.39547061920166,-0.07076454162597656,12.181622505187988,12.252387046813965,
llama3.2-1b,pair_37,pair_37_c6,alt_reactive,reactive_first,alt_first,num,title,first,"function Component() {
  const [num, setNum] = useState(0);
  const title = 0;

  useEffect(() => {
    fetch(`/api?x=${num}&y=${title}`);
  }, [",46,2470,2150,60,26.59800148010254,23.237092971801758,13.474069595336914,3.3609085083007812,13.123931884765625,9.763023376464844,
llama3.2-1b,pair_37,pair_37_c7,alt_reactive,stable_first,dep_first,num,title,second,"function Component() {
  const title = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${title}&y=${num}`);
  }, [",46,2470,2150,60,25.085521697998047,26.339155197143555,13.152997016906738,-1.2536334991455078,11.932524681091309,13.186158180236816,
llama3.2-1b,pair_37,pair_37_c8,alt_reactive,stable_first,alt_first,num,title,first,"function Component() {
  const title = 0;
  const [num, setNum] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${num}&y=${title}`);
  }, [",46,2470,2150,60,26.67462921142578,24.97878646850586,13.258821487426758,1.6958427429199219,13.415807723999023,11.719964981079102,
llama3.2-1b,pair_38,pair_38_c1,dep_reactive,reactive_first,dep_first,key,ref,first,"function Component() {
  const [key, setKey] = useState(0);
  const ref = 0;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${ref}`);
  }, [",46,798,1116,60,26.689821243286133,23.867094039916992,12.37906551361084,2.8227272033691406,14.310755729675293,11.488028526306152,
llama3.2-1b,pair_38,pair_38_c2,dep_reactive,reactive_first,alt_first,key,ref,second,"function Component() {
  const [key, setKey] = useState(0);
  const ref = 0;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${key}`);
  }, [",46,798,1116,60,26.305492401123047,25.722286224365234,12.554391860961914,0.5832061767578125,13.751100540161133,13.16789436340332,
llama3.2-1b,pair_38,pair_38_c3,dep_reactive,stable_first,dep_first,key,ref,first,"function Component() {
  const ref = 0;
  const [key, setKey] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${ref}`);
  }, [",46,798,1116,60,26.81182861328125,25.13973045349121,12.467344284057617,1.672098159790039,14.344484329223633,12.672386169433594,
llama3.2-1b,pair_38,pair_38_c4,dep_reactive,stable_first,alt_first,key,ref,second,"function Component() {
  const ref = 0;
  const [key, setKey] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${key}`);
  }, [",46,798,1116,60,26.087783813476562,26.447160720825195,12.51589298248291,-0.3593769073486328,13.571890830993652,13.931267738342285,
llama3.2-1b,pair_38,pair_38_c5,alt_reactive,reactive_first,dep_first,ref,key,second,"function Component() {
  const [ref, setRef] = useState(0);
  const key = 0;

  useEffect(() => {
    fetch(`/api?x=${key}&y=${ref}`);
  }, [",46,1116,798,60,26.307331085205078,25.999929428100586,12.628623962402344,0.3074016571044922,13.678707122802734,13.371305465698242,
llama3.2-1b,pair_38,pair_38_c6,alt_reactive,reactive_first,alt_first,ref,key,first,"function Component() {
  const [ref, setRef] = useState(0);
  const key = 0;

  useEffect(() => {
    fetch(`/api?x=${ref}&y=${key}`);
  }, [",46,1116,798,60,27.137235641479492,24.50956916809082,12.780261993408203,2.627666473388672,14.356973648071289,11.729307174682617,
llama3.2-1b,pair_38,pair_38_c7,alt_reactive,stable_first,dep_first,ref,key,second,"function Component() {
  const key = 0;
  const [ref, setRef] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${key}&y=${ref}`);
  }, [",46,1116,798,60,25.783756256103516,26.180309295654297,12.659897804260254,-0.39655303955078125,13.123858451843262,13.520411491394043,
